mls,price,address,beds,baths,sqft,year_built,lot_size,garage,agent,city
2123256,"$850,000","1088 S 3100 E  #316, Spanish Fork, UT 84660",4,4,5265,2025,0.38 Ac,3,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Mallory J Reynolds 801-473-5901 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2123156,"$999,900","11047 S Surrey Dr, Spanish Fork, UT 84660",4,3,3955,1995,4.61 Ac,2,"Contact Agent Paul Teasdale 801-420-3427 Co-Agent David Teasdale 801-602-4887 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2122986,"$849,900","3592 E 1120 Uinta, Spanish Fork, UT 84660",6,4,4741,2026,0.34 Ac,4,"Contact Agent Thayne Buckley 801-953-7770 Co-Agent Travis Schloderer 714-225-4668 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2122873,"$590,000","993 S 1660 E, Spanish Fork, UT 84660",5,3,2426,1996,0.21 Ac,2122873,"Contact Agent Bradley Roy Taylor 801-888-7544 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2121961,"$450,000","555 N 100 E, Spanish Fork, UT 84660",3,2,1728,1935,0.13 Ac,2121961,"Contact Agent Rachelle M Farish 435-660-9984 Co-Agent Kylie Lance 801-592-6949 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2122705,"$510,000","559 N Mitchell, Spanish Fork, UT 84660",4,2,1746,1997,0.20 Ac,2122705,"Contact Agent Kylie Lance 801-592-6949 Co-Agent Jaiden T Lance 801-995-5289 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2121690,"$747,990","3031 E Canyon Meadows Dr  #314, Spanish Fork, UT 84660",3,3,4750,2025,0.49 Ac,2121690,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Mallory J Reynolds 801-473-5901 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2121679,"$749,990","3095 E 1000 S  #304, Spanish Fork, UT 84660",3,3,4372,2025,0.30 Ac,2,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Mallory J Reynolds 801-473-5901 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2121391,"$629,990","2012 E 1630 S, Spanish Fork, UT 84660",5,3,2650,2001,0.19 Ac,2121391,"Contact Agent Rachel Zinn 385-450-4706 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2121279,"$440,000","333 S 800 E, Spanish Fork, UT 84660",3,2,2244,1908,0.21 Ac,0,"Contact Agent Adam Lancaster 385-201-6746 Co-Agent Tyler Day 801-888-7867 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2121132,"$770,000","1299 W 250 S, Spanish Fork, UT 84660",5,3,4258,2018,0.30 Ac,2,"Contact Agent Joshua H Rudder 208-999-6176 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2120974,"$434,900","13 N 710 W, Spanish Fork, UT 84660",3,2,1504,1996,0.13 Ac,2025,"Contact Agent Mike D. Hancock 801-599-2130 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2120948,"$715,000","636 S 1850 E, Spanish Fork, UT 84660",6,4,3830,2000,0.20 Ac,2120948,"Contact Agent Ruth Cuell 801-691-8980 Co-Agent Kylen Conterio 801-473-2873 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2120828,"$799,990","3197 E 1000 S  #201, Spanish Fork, UT 84660",4,4,4828,2025,0.39 Ac,4,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Mallory J Reynolds 801-473-5901 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2120822,"$714,990","1026 S 3170 E  #220, Spanish Fork, UT 84660",3,2,3744,2025,0.35 Ac,2120822,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Mallory J Reynolds 801-473-5901 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2120350,"$995,000","3575 E River Bottoms Rd, Spanish Fork, UT 84660",5,2,3404,1974,2.54 Ac,2120350,"Contact Agent Kimberly Truesdell 801-310-7807 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2120508,"$424,900","833 W 250 N, Spanish Fork, UT 84660",4,3,1586,1998,0.10 Ac,2120508,"Contact Agent Paul Teasdale 801-420-3427 Co-Agent David Teasdale 801-602-4887 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2120772,"$464,900","103 E 400 S, Spanish Fork, UT 84660",3,2,3200,1871,0.31 Ac,2,"Contact Agent Amy Munger 801-796-2127 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2120264,"$665,000","812 N Spring Ln, Spanish Fork, UT 84660",5,3,3434,2018,0.15 Ac,2120264,"Contact Agent Becky Maughan 801-814-8266 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2118887,"$660,000","593 N 2040 E, Spanish Fork, UT 84660",7,3,3588,2015,0.19 Ac,2118887,"Contact Agent Jeremy Osguthorpe 801-888-5561 Co-Agent Daniel Talbert 385-229-2557 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2119367,"$579,900","294 W 200 N, Spanish Fork, UT 84660",5,3,3008,2014,0.19 Ac,4,"Contact Agent Yngrid Vivas 801-910-8843 Co-Agent Olga Crump 801-809-0544 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2119610,"$794,900","1089 E 3600 S  #12, Spanish Fork, UT 84660",4,4,4105,2026,0.33 Ac,2119610,"Contact Agent Thayne Buckley 801-953-7770 Co-Agent Travis Schloderer 714-225-4668 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2118422,"$299,500","433 N 100 St, Spanish Fork, UT 84660",3,1,1223,1860,0.15 Ac,2,"Contact Agent Charles Adam Peart 801-918-8995 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2118747,"$539,000","1236 S 2130 E, Spanish Fork, UT 84660",5,4,2993,2008,0.14 Ac,2118747,"Contact Agent Mike Gooch 801-623-1283 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2118357,"$752,500","1612 S 240 W, Spanish Fork, UT 84660",7,4,4288,2026,0.18 Ac,2118357,"Contact Agent Troy Noble 801-598-8527 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2118345,"$1,220,400","3567 E 1120 S  #220, Spanish Fork, UT 84660",6,6,5106,2026,0.35 Ac,2118345,"Contact Agent Thayne Buckley 801-953-7770 Co-Agent Travis Schloderer 714-225-4668 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2118271,"$779,800","1087 E 3600 S  #212, Spanish Fork, UT 84660",5,4,3731,2026,0.33 Ac,3,"Contact Agent Thayne Buckley 801-953-7770 Co-Agent Travis Schloderer 714-225-4668 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2118011,"$869,000","924 W 1390 S, Spanish Fork, UT 84660",5,3,3871,2014,0.36 Ac,2118011,"Contact Agent Shelly Jamison 801-362-6508 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2117989,"$419,900","225 W 300 S, Spanish Fork, UT 84660",4,1,1339,1954,0.20 Ac,0,"Contact Agent Clayton Q Cundy 801-722-9055 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2117805,"$1,200,000","1907 E 1960 S, Spanish Fork, UT 84660",5,4,5121,2020,0.45 Ac,2117805,"Contact Agent Jessica Higginson 801-691-6579 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2117804,"$449,900","1222 E 500 S, Spanish Fork, UT 84660",5,2,2098,1987,0.17 Ac,0,"Contact Agent Stephanie Harrison 801-471-7360 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2117260,"$715,000","789 S 1300 E, Spanish Fork, UT 84660",6,3,3700,2024,0.18 Ac,2117260,"Contact Agent Paul Barth 801-636-4719 Co-Agent Theron Murphy 385-375-0053 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2116775,"$789,900","654 E Scenic Dr, Spanish Fork, UT 84660",4,3,4689,1998,0.34 Ac,2116775,"Contact Agent Scott Cloward 801-830-5155 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2116743,"$670,000","1579 S 3170 E, Spanish Fork, UT 84660",6,4,3097,2025,0.17 Ac,2116743,"Contact Agent Mark VonWupperfeld 801-609-1187 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2116471,"$599,900","1754 E 1560 N, Spanish Fork, UT 84660",4,3,2095,2020,0.14 Ac,2116471,"Contact Agent Jerome F Bennett 801-913-1385 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2116322,"$925,450","1068 S 3440 E  #120, Spanish Fork, UT 84660",5,4,4798,2025,0.37 Ac,2116322,"Contact Agent Thayne Buckley 801-953-7770 Co-Agent Travis Schloderer 714-225-4668 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2115957,"$634,900","2248 E 320 N  #44, Spanish Fork, UT 84660",4,3,4236,2026,0.25 Ac,,"Contact Agent Carlos Alfredo Gatica-Alvarado 385-335-0972 Co-Agent Mike Gooch 801-623-1283 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2115954,"$634,900","2264 E 320 N  #43, Spanish Fork, UT 84660",4,3,3535,2025,0.35 Ac,,"Contact Agent Jake Chad Argyle 801-836-5609 Co-Agent Mike Gooch 801-623-1283 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2115959,"$659,900","2232 E 320 N  #45, Spanish Fork, UT 84660",5,3,4605,2025,0.35 Ac,2115959,"Contact Agent Reed Smith 801-234-0884 Co-Agent Mike Gooch 801-623-1283 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2115950,"$619,900","2282 E 320 N  #42, Spanish Fork, UT 84660",4,3,3473,2025,0.35 Ac,,"Contact Agent Carlos Alfredo Gatica-Alvarado 385-335-0972 Co-Agent Mike Gooch 801-623-1283 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2115949,"$614,900","2302 E 320 N  #41, Spanish Fork, UT 84660",5,3,3431,2025,0.35 Ac,,"Contact Agent Reed Smith 801-234-0884 Co-Agent Mike Gooch 801-623-1283 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2124088,"$739,990","1117 W Mahogany St, Saratoga Springs, UT 84045",3,3,3902,2025,0.25 Ac,2124088,"Contact Agent Kari Selin 801-557-3948 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2124177,"$935,000","2177 S Centennial Blvd, Saratoga Springs, UT 84045",6,3,5836,2007,0.37 Ac,2124177,"Contact Agent Heather Johnson 801-369-4841 Co-Agent Brigham A Johnson 801-228-7874 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2124063,"$429,990","397 E Kanab Creek Dr  #203, Saratoga Springs, UT 84045",3,3,1442,2025,0.07 Ac,2124063,"Contact Agent Julie Israelsen 801-510-3198 Co-Agent Brandie L Hoban 801-718-7121 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123936,"$550,000","53 W Lake View Terrace Rd, Saratoga Springs, UT 84045",4,3,3535,2012,0.26 Ac,2123936,"Contact Agent Aaron Drussel 801-234-0505 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123932,"$480,000","3223 S Peregrine Trl, Saratoga Springs, UT 84045",3,3,1900,2019,0.11 Ac,2123932,"Contact Agent Justin Hurd 801-664-8789 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123929,"$479,900","1642 W Blue Flax Dr  #1528, Saratoga Springs, UT 84045",4,3,2416,2025,0.08 Ac,2123929,"Contact Agent Andra Killian 801-906-1715 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123920,"$619,900","1719 W Blue Flax Dr  #3134, Saratoga Springs, UT 84045",5,3,3922,2025,0.13 Ac,2123920,"Contact Agent Andra Killian 801-906-1715 Co-Agent Allyson Henderson 801-842-6199 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123898,"$569,900","1707 W Blue Flax Dr  #3132, Saratoga Springs, UT 84045",4,3,3497,2026,0.11 Ac,2123898,"Contact Agent Melanie Ataata 801-205-7305 Co-Agent Allyson Henderson 801-842-6199 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123873,"$968,475","3324 S Zigzag Heron Dr, Saratoga Springs, UT 84045",3,3,4387,2025,0.25 Ac,3,"Contact Agent Dan Tencza 801-245-0509 Co-Agent K. Tanner Talbot 801-699-6104 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123697,"$1,639,900","949 S Louisa Dr, Saratoga Springs, UT 84045",5,4,5929,2025,0.24 Ac,2123697,"Contact Agent Rodney Mills 801-647-1467 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123890,"$549,900","1703 W Blue Flax Dr  #3131, Saratoga Springs, UT 84045",4,3,3016,2025,0.11 Ac,2123890,"Contact Agent Allyson Henderson 801-842-6199 Co-Agent Andra Killian 801-906-1715 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123685,"$677,900","2733 N Blue Dawn Ln  #2241, Saratoga Springs, UT 84045",4,3,3178,2025,0.11 Ac,2123685,"Contact Agent Nathan Moulton 801-995-5385 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123598,"$774,900","2887 S Greenhead Dr, Saratoga Springs, UT 84045",6,3,3878,2022,0.23 Ac,3,"Contact Agent Sandra F Savage 801-361-9854 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123493,"$519,990","122 N Bear River Rd  #136, Saratoga Springs, UT 84045",4,3,1938,2025,0.08 Ac,2123493,"Contact Agent Julie Israelsen 801-510-3198 Co-Agent Brandie L Hoban 801-718-7121 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123466,"$689,900","2719 N Blue Dawn Ln  #2239, Saratoga Springs, UT 84045",3,3,3584,2025,0.11 Ac,2123466,"Contact Agent Alec Maddox 801-404-6337 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123465,"$840,950","1526 E Livi Ln  #9, Saratoga Springs, UT 84043",4,3,4266,2025,0.21 Ac,3,"Contact Agent Wendy Mortensen 801-712-9876 Co-Agent Mario Martinez 801-831-9130 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123451,"$664,900","942 N Banner Dr  #622, Saratoga Springs, UT 84045",4,3,3531,2025,0.11 Ac,2123451,"Contact Agent Tom Sitake 801-787-5304 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123449,"$673,900","927 N Banner Dr  #608, Saratoga Springs, UT 84045",3,3,3623,2025,0.11 Ac,2,"Contact Agent Regina Morrill 801-712-2267 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123407,"$619,900","194 E Bliss Dr, Saratoga Springs, UT 84045",3,3,2856,2019,0.22 Ac,2123407,"Contact Agent Ashley Collier 801-706-2929 Co-Agent Susan Edwards 801-647-4862 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123364,"$774,990","881 W Black Tail St  #220, Saratoga Springs, UT 84045",3,3,4696,2025,0.21 Ac,3,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Brandi Bengtzen 801-209-4473 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123353,"$715,000","478 N Woodland Rd, Saratoga Springs, UT 84045",4,3,4417,2022,0.17 Ac,2123353,"Contact Agent Michelle Kwon Ruble 801-602-4163 Co-Agent Geoffrey T Ruble 801-602-4117 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123277,"$759,990","1002 W Netleaf St  #126, Saratoga Springs, UT 84045",4,3,3349,2024,0.25 Ac,2123277,"Contact Agent Sean Buttars 801-664-3492 Co-Agent Samantha Woodward 801-687-6397 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123102,"$644,999","647 S Jubilee Dr, Saratoga Springs, UT 84045",5,3,3020,2016,0.14 Ac,2123102,"Contact Agent Kori Jean Olsen 615-830-7771 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2123321,"$659,900","1347 S Chokecherry St  #230, Saratoga Springs, UT 84045",5,3,4144,2026,0.24 Ac,2123321,"Contact Agent Allyson Henderson 801-842-6199 Co-Agent Melanie Ataata 801-205-7305 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122955,"$789,990","876 W Sika Cir  #205, Saratoga Springs, UT 84045",4,3,4733,2025,0.22 Ac,3,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Brandi Bengtzen 801-209-4473 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122860,"$512,973","167 W Apple Ave, Saratoga Springs, UT 84045",5,3,2204,2002,0.14 Ac,2122860,"Contact Agent Ned Chidester 801-420-7653 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122949,"$745,990","854 W Brocket St  #244, Saratoga Springs, UT 84045",5,3,4635,2025,0.23 Ac,3,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Brandi Bengtzen 801-209-4473 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122787,"$809,990","263 E Polaris Dr  #104, Saratoga Springs, UT 84045",4,4,5093,2025,0.18 Ac,2,"Contact Agent Dan Tencza 801-245-0509 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
