mls,price,address,beds,baths,sqft,year_built,lot_size,garage,agent,city
2123075,"$630,000","9171 S Strasbourg Cir, Sandy, UT 84093",5,3,2705,1978,0.19 Ac,2123075,"Contact Agent Elizabeth Anne Nelson 801-560-3488 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123053,"$2,450,000","8585 S Mt Majestic Rd, Sandy, UT 84093",5,5,6913,1983,27 ac,4,"Contact Agent Ravath Pok 801-633-1990 Co-Agent Joan Pok 801-201-2713 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122929,"$450,000","1077 E 8320 S, Sandy, UT 84094",5,3,2416,1978,0.05 Ac,2122929,"Contact Agent Marcella Torrez 385-231-9194 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122898,"$575,000","735 E Dusty Creek Ave, Sandy, UT 84094",4,2,1988,1978,0.19 Ac,2122898,"Contact Agent Brandon Calton 801-898-0297 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122879,"$575,000","8643 S Vaquero Dr, Sandy, UT 84094",4,3,2798,1972,0.38 Ac,2122879,"Contact Agent Shon Hudson 801-864-6696 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122851,"$2,150,000","8778 S Falcon Heights Ln, Sandy, UT 84093",4,5,5821,2006,0.32 Ac,2,"Contact Agent Joel Carson 801-673-3333 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122849,"$785,000","10932 S Segovia Cir, Sandy, UT 84094",5,3,2020,1988,0.25 Ac,2122849,"Contact Agent Cameron Burnside 801-706-5337 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122826,"$504,900","956 E Sego Lily Dr, Sandy, UT 84094",5,2,2028,1959,0.21 Ac,0,"Contact Agent Jason Nielsen 801-631-8114 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122789,"$585,000","941 E Carnation Dr, Sandy, UT 84094",4,2,2146,1961,0.20 Ac,0,"Contact Agent Danyl Foulger 801-347-4581 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122739,"$790,000","1962 E Bluffside Cir, Sandy, UT 84092",4,4,3513,2002,0.14 Ac,2122739,"Contact Agent SYLVIA GILES 801-918-4227 Co-Agent Janae Giles 801-368-4688 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122737,"$949,900","1937 E Wasatch Blvd, Sandy, UT 84092",7,3,4135,1993,0.23 Ac,2122737,"Contact Agent D. Landen Powell 801-597-1818 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122663,"$499,995","9888 S 475 E, Sandy, UT 84070",2,2,1814,1974,0.21 Ac,4,"Contact Agent Jessica Tolman 801-696-9215 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122566,"$625,000","951 E South Fork Cir, Sandy, UT 84094",4,2,2312,1981,0.19 Ac,4,"Contact Agent Amber M Bsumek 801-548-3654 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122651,"$1,350,000","10180 S Wasatch Blvd, Sandy, UT 84092",6,5,4193,1993,0.35 Ac,2122651,"Contact Agent Linda Burtch 801-808-2455 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122375,"$489,400","10109 S Peony Way, Sandy, UT 84094",3,1,1106,1959,0.19 Ac,4,"Contact Agent Amber Noel Nielson 801-494-3900 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122415,"$800,000","10228 S Snow Iris Way, Sandy, UT 84092",4,4,3194,1993,0.21 Ac,2122415,"Contact Agent Carrie Simper 801-558-6226 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2122057,"$810,000","8322 S Levine Ln  #111, Sandy, UT 84070",4,3,3000,2019,0.12 Ac,2122057,"Contact Agent Steven C Fritzsche 801-205-5656 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2121937,"$659,900","778 E Park Mesa Way, Sandy, UT 84094",5,2,2048,1986,0.19 Ac,2121937,"Contact Agent John Thornton 801-699-0789 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2121763,"$839,000","10172 S Snow Iris Way, Sandy, UT 84092",5,4,3191,1993,0.20 Ac,2121763,"Contact Agent Lauri Vidal 801-548-5757 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2121746,"$639,900","101 E Rembrandt Cir, Sandy, UT 84070",5,3,2790,1979,0.32 Ac,2121746,"Contact Agent Kourosh H. Zadeh 801-688-2572 Co-Agent Genavieve Zadeh 801-654-1937 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2121740,"$525,000","547 E Pioneer Ave, Sandy, UT 84070",4,2,1900,1971,0.23 Ac,2121740,"Contact Agent Kourosh H. Zadeh 801-688-2572 Co-Agent Genavieve Zadeh 801-654-1937 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2121633,"$845,000","8017 S Showcase Ln, Sandy, UT 84094",5,4,3589,1991,0.26 Ac,2121633,"Contact Agent Lynn B Buckway 801-520-9010 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2121439,"$950,000","11415 S Hagan Rd, Sandy, UT 84092",7,4,4757,1976,0.50 Ac,2121439,"Contact Agent Jennifer Willson 801-702-6455 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2121387,"$765,000","9968 S Blossom Dr, Sandy, UT 84092",5,3,3470,1978,0.27 Ac,2121387,"Contact Agent Brian Olsen 801-686-0633 Co-Agent Carson Warner 801-726-7750 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2121316,"$2,649,000","1  Pepperwood Pointe, Sandy, UT 84092",6,7,6879,1998,0.58 Ac,4,"Contact Agent Shelly Tripp 801-573-6400 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2121326,"$1,300,000","10142 S Majestic Canyon Rd, Sandy, UT 84092",7,5,6145,1988,0.41 Ac,2121326,"Contact Agent Michael Wolters 385-218-1714 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2121192,"$569,000","8143 S 535 E, Sandy, UT 84070",3,2,2256,1968,0.18 Ac,,"Contact Agent Evelin c Garbera 385-207-9299 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2121033,"$479,900","343 E 8680 S, Sandy, UT 84070",3,2,1509,1925,0.14 Ac,2121033,"Contact Agent Maria Barraza-Rodriguez 801-376-8735 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2120916,"$489,500","10165 S Zinnia Way, Sandy, UT 84094",4,1,1704,1959,0.19 Ac,0,"Contact Agent Mark W Robison 801-554-4189 Co-Agent David F Rangasan 801-674-3567 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2124233,"$550,000","4472 W Silent Rain Dr, South Jordan, UT 84009",4,4,2574,2005,0.13 Ac,1,"Contact Agent Lisa Radke 801-244-4441 Co-Agent Aaron Young 801-759-0084 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123981,"$550,000","6453 W Arranmore Dr, South Jordan, UT 84009",4,4,2218,2020,0.08 Ac,2,"Contact Agent Dalton Ryan England 435-840-5263 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123969,"$777,000","10320 S 2700 W, South Jordan, UT 84095",4,2,2132,1967,0.58 Ac,2123969,"Contact Agent Julie Gallegos 801-860-5777 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123967,"$715,000","6374 W Lake Ave, South Jordan, UT 84009",6,4,2940,2021,0.09 Ac,2,"Contact Agent Genesis Breindembach 385-212-5791 Co-Agent Nestor Boada Cardozo 801-462-6241 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123964,"$1,200,000","4218 W Open Crest Dr, South Jordan, UT 84009",5,4,4478,2007,0.23 Ac,200,"Contact Agent Martha Morris 502-299-1317 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123908,"$534,990","6169 W Sparrow View Dr  #558, South Jordan, UT 84009",3,3,1889,2025,0.07 Ac,2,"Contact Agent Julie Israelsen 801-510-3198 Co-Agent Brandie L Hoban 801-718-7121 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123900,"$459,990","11743 S Willow Walk Dr  #516, South Jordan, UT 84009",2,2,1321,2025,0.07 Ac,2,"Contact Agent Julie Israelsen 801-510-3198 Co-Agent Brandie L Hoban 801-718-7121 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123894,"$1,050,000","11159 S Via Encantada Way, South Jordan, UT 84095",5,5,4062,2006,0.33 Ac,2123894,"Contact Agent Jeremy Starley 801-699-4215 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123791,"$819,900","4694 W Firmont Dr, South Jordan, UT 84009",7,5,4066,2006,0.09 Ac,2123791,"Contact Agent Phillip Despain 385-351-4767 Co-Agent Karen M Ovares 908-698-2405 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123528,"$815,000","10376 S 3970 W, South Jordan, UT 84095",6,4,3881,2002,0.39 Ac,2123528,"Contact Agent Hector Lombana 801-688-3733 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123543,"$2,000,000","1753 W Rylie Ann Cir, South Jordan, UT 84095",5,7,8279,2007,0.51 Ac,2123543,"Contact Agent Scott E Zeller 801-214-4929 Co-Agent Dustin Zeller 801-836-2225 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123772,"$879,900","10177 S Statesman Pl, South Jordan, UT 84095",5,4,3887,1998,0.35 Ac,2123772,"Contact Agent Tiffany Cook 801-602-4421 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123513,"$689,900","6782 W Docksider Dr  #302, South Jordan, UT 84009",5,4,3478,2025,0.10 Ac,2123513,"Contact Agent Douglas E Schwartz 480-363-8928 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2123662,"$685,900","6997 W Lake Ave  #109, South Jordan, UT 84009",3,3,3633,2025,0.10 Ac,2,"Contact Agent Kalli Seager 480-435-6909 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122941,"$749,897","10762 S Beach Comber Way, South Jordan, UT 84009",4,3,3202,2018,0.10 Ac,2122941,"Contact Agent Leonardo P Perez 801-860-0902 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122919,"$724,900","9909 S Reunion Way, South Jordan, UT 84095",4,3,3532,2004,0.12 Ac,2122919,"Contact Agent Christopher Edge 719-659-1747 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122930,"$779,990","6772 W South Jordan Pkwy  #5-487, South Jordan, UT 84009",3,2,4220,2025,0.14 Ac,2122930,"Contact Agent John Dowdle 801-949-0923 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122833,"$729,900","10988 S Greenvale Ct, South Jordan, UT 84009",4,4,2520,2011,0.16 Ac,2122833,"Contact Agent Randy Lewis 801-259-6683 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122781,"$669,000","10117 S Glenmoor Dr, South Jordan, UT 84009",3,3,2930,2017,0.09 Ac,2122781,"Contact Agent Rebecca Turpin 801-750-5241 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122744,"$585,000","11624 S Alexandria Dr, South Jordan, UT 84009",3,3,2979,2013,0.09 Ac,2122744,"Contact Agent Abigail Mumedy 801-652-4513 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122730,"$586,770","7003 W Granbury Dr, South Jordan, UT 84009",4,3,2247,2025,0.08 Ac,2122730,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122660,"$725,000","10843 S Lake Ave  #257, South Jordan, UT 84009",4,4,2892,2020,0.11 Ac,2122660,"Contact Agent Joel Carson 801-673-3333 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122603,"$720,000","9414 S 1980 W, South Jordan, UT 84095",3,3,3689,1994,0.33 Ac,2122603,"Contact Agent Tom Swallow 801-573-4624 Co-Agent Jean Phillipp-Wallgren 801-910-1239 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122467,"$696,272","11319 S Silver Pond Dr  #351, South Jordan, UT 84009",4,3,3049,2026,0.09 Ac,2,"Contact Agent Isaac Hanson 801-557-0997 Co-Agent Danika Hurtado 385-363-9893 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122569,"$675,000","6798 W Docksider Dr  #304, South Jordan, UT 84009",5,4,3019,2025,0.08 Ac,2,"Contact Agent Douglas E Schwartz 480-363-8928 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122401,"$1,029,990","11568 S Flying Fish Dr  #1-119, South Jordan, UT 84009",5,4,5106,2025,0.20 Ac,3,"Contact Agent John Dowdle 801-949-0923 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122413,"$650,000","1592 W Andover Rd, South Jordan, UT 84095",4,4,2653,2021,0.08 Ac,2122413,"Contact Agent Corbin Thompson 801-946-5765 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122058,"$1,159,990","6747 W Salt Marsh Rd  #5-454, South Jordan, UT 84009",6,4,5212,2025,0.21 Ac,4,"Contact Agent John Dowdle 801-949-0923 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2122330,"$849,900","10984 S Manitou Way, South Jordan, UT 84009",5,4,3940,2007,0.19 Ac,2122330,"Contact Agent Jill Saddler 801-455-9422 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121832,"$2,150,000","11064 S Paddle Board Way, South Jordan, UT 84009",4,6,5992,2023,0.19 Ac,2121832,"Contact Agent Jill Saddler 801-455-9422 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121778,"$1,150,000","3376 W Water Crescent Pl, South Jordan, UT 84095",7,4,4962,2006,0.33 Ac,2121778,"Contact Agent Eddy McDaniel 385-707-7949 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121696,"$564,990","6984 W Lake Ave, South Jordan, UT 84009",3,2,2152,2025,0.07 Ac,2121696,"Contact Agent Hyrum Brunsdale 435-241-8938 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121709,"$599,990","6988 W Lake Ave, South Jordan, UT 84009",3,3,2259,2025,0.09 Ac,2121709,"Contact Agent Hyrum Brunsdale 435-241-8938 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121654,"$528,700","11721 S Gannet Way, South Jordan, UT 84009",3,3,1883,2024,0.07 Ac,2121654,"Contact Agent Tamara Zander 801-648-9931 Co-Agent Josh Olsen 385-438-4408 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121648,"$720,000","3312 W Harvest Grove Way, South Jordan, UT 84095",4,2,3246,2012,0.19 Ac,3,"Contact Agent Joshua Sterling 385-204-5596 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121606,"$1,850,000","11324 S Trent Dr, South Jordan, UT 84095",8,8,6944,1995,0.55 Ac,4,"Contact Agent Miriam Drury 801-661-0933 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121505,"$1,899,900","1208 W Groves Crest Dr, South Jordan, UT 84095",6,7,6606,2008,0.29 Ac,2121505,"Contact Agent Ryan Bierman 801-808-7232 Co-Agent Bradley Byington 608-769-2064 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121513,"$799,000","1170 W 10550 S, South Jordan, UT 84095",5,3,2220,1963,0.88 Ac,2,"Contact Agent Todd Feld 801-688-3797 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121407,"$649,000","6908 W Lake Ave  #214, South Jordan, UT 84009",4,4,2686,2025,0.08 Ac,30,"Contact Agent Isaac Hanson 801-557-0997 Co-Agent Danika Hurtado 385-363-9893 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121208,"$799,900","10562 S Stavanger Dr, South Jordan, UT 84009",4,4,4272,2019,0.20 Ac,2121208,"Contact Agent Stephanie Morgan 801-707-4315 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121287,"$759,990","9732 S Caldera Ln, South Jordan, UT 84095",4,3,3649,2015,0.10 Ac,2121287,"Contact Agent Timothy Lowry 801-828-0180 Co-Agent Alicia Keller 720-236-8540 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121191,"$2,499,000","11666 S Gold Dust Dr, South Jordan, UT 84095",7,5,6329,1989,1.47 Ac,3,"Contact Agent Emilee McGregor 801-547-2731 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121174,"$650,000","11569 S Oakmond Rd, South Jordan, UT 84009",6,4,3330,2006,0.08 Ac,2,"Contact Agent Nicole Quealy 801-671-6009 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2121090,"$809,900","6932 W Docksider Dr, South Jordan, UT 84009",3,3,4433,2023,0.14 Ac,2121090,"Contact Agent Peter Felis 801-597-1229 Co-Agent Kim Dixon 801-755-5023 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
